02:03:17.952 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-28
02:03:18.118 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-29
02:03:18.135 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-30
02:03:18.141 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-31
02:03:18.153 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-32
02:03:18.167 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-33
02:03:18.174 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-34
02:03:18.179 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-35
02:03:18.214 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-36
02:03:18.233 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-37
02:03:18.248 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-38
02:03:18.256 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-39
02:03:18.262 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-40
02:03:18.269 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-41
02:03:18.335 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-42
02:03:18.341 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-43
02:03:18.367 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-44
02:03:18.439 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-45
02:03:18.611 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-46
02:03:18.627 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-47
02:03:18.649 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-48
02:03:18.689 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-49
02:03:50.935 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-0 is completed, success: 10, failed: 0
02:03:50.936 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-0 is completed
02:03:50.936 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-1 is completed, success: 10, failed: 0
02:03:50.936 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-1 is completed
02:03:50.936 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-2 is completed, success: 10, failed: 0
02:03:50.936 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-2 is completed
02:03:50.936 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-3 is completed, success: 10, failed: 0
02:03:50.936 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-3 is completed
02:03:50.936 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-4 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-4 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-5 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-5 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-6 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-6 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-7 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-7 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-8 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-8 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-9 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-9 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-10 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-10 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-11 is completed, success: 10, failed: 0
02:03:50.937 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-11 is completed
02:03:50.937 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-12 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-12 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-13 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-13 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-14 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-14 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-15 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-15 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-16 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-16 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-17 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-17 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-18 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-18 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-19 is completed, success: 10, failed: 0
02:03:50.938 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-19 is completed
02:03:50.938 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-20 is completed, success: 10, failed: 0
02:03:50.939 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-20 is completed
02:03:50.939 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-21 is completed, success: 10, failed: 0
02:03:50.939 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-21 is completed
02:03:50.939 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-22 is completed, success: 10, failed: 0
02:03:50.939 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-22 is completed
02:03:50.939 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-23 is completed, success: 10, failed: 0
02:03:50.939 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-23 is completed
02:03:50.963 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-24 is completed, success: 10, failed: 0
02:03:50.963 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-24 is completed
02:03:50.963 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-25 is completed, success: 10, failed: 0
02:03:50.963 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-25 is completed
02:03:50.963 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-26 is completed, success: 10, failed: 0
02:03:50.963 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-26 is completed
02:03:50.963 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-27 is completed, success: 10, failed: 0
02:03:50.963 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-27 is completed
02:03:50.963 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-28 is completed, success: 10, failed: 0
02:03:50.963 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-28 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-29 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-29 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-30 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-30 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-31 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-31 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-32 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-32 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-33 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-33 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-34 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-34 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-35 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-35 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-36 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-36 is completed
02:03:50.964 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-37 is completed, success: 10, failed: 0
02:03:50.964 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-37 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-38 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-38 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-39 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-39 is completed
